"name","owner","creation","modified","modified_by","docstatus","idx","item_code","uom","packing_unit","item_name","price_list","buying","selling","currency","price_list_rate","valid_from","lead_time_days","doctype"
"14pge79kp9","Administrator","2026-05-11 23:53:12.946461","2026-05-11 23:53:12.946461","Administrator","0","0","BO.511.S.13h.L","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & L 13H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14p3tkl29k","Administrator","2026-05-11 23:53:12.974212","2026-05-11 23:53:12.974212","Administrator","0","0","BO.511.S.15h.L","Nos","0","Anterolateral Distal Tibia LCP 3,5mm & L 15H S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14qj6k5pc4","Administrator","2026-05-11 23:53:12.999920","2026-05-11 23:53:12.999920","Administrator","0","0","BOI.185.10.S","Nos","0","Cortex screw 2.4mm, 10mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14qlh1dfsp","Administrator","2026-05-11 23:53:13.032102","2026-05-11 23:53:13.032102","Administrator","0","0","BOI.185.12.S","Nos","0","Cortex screw 2.4mm, 12mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14qlbd3d5e","Administrator","2026-05-11 23:53:13.064095","2026-05-11 23:53:13.064095","Administrator","0","0","BOI.185.14.S","Nos","0","Cortex screw 2.4mm, 14mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14qgfev7rj","Administrator","2026-05-11 23:53:13.095774","2026-05-11 23:53:13.095774","Administrator","0","0","BOI.185.16.S","Nos","0","Cortex screw 2.4mm, 16mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14rt724dm8","Administrator","2026-05-11 23:53:13.136677","2026-05-11 23:53:13.136677","Administrator","0","0","BOI.185.18.S","Nos","0","Cortex screw 2.4mm, 18mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14r3h8t54h","Administrator","2026-05-11 23:53:13.167295","2026-05-11 23:53:13.167295","Administrator","0","0","BOI.185.20.S","Nos","0","Cortex screw 2.4mm, 20mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14sro8nbq5","Administrator","2026-05-11 23:53:13.203208","2026-05-11 23:53:13.203208","Administrator","0","0","BOI.185.22.S","Nos","0","Cortex screw 2.4mm, 22mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14sk4hokd3","Administrator","2026-05-11 23:53:13.239337","2026-05-11 23:53:13.239337","Administrator","0","0","BOI.185.24.S","Nos","0","Cortex screw 2.4mm, 24mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14svb5t3mf","Administrator","2026-05-11 23:53:13.259164","2026-05-11 23:53:13.259164","Administrator","0","0","BOI.185.26.S","Nos","0","Cortex screw 2.4mm, 26mm S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14suiovq0l","Administrator","2026-05-11 23:53:13.285685","2026-05-11 23:53:13.285685","Administrator","0","0","BO.169.34.T","Nos","0","Locking Screw 5.0mm,34mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14tpnujl37","Administrator","2026-05-11 23:53:13.311093","2026-05-11 23:53:13.311093","Administrator","0","0","BO.169.36.T","Nos","0","Locking Screw 5.0mm,36mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14tfsf6s0q","Administrator","2026-05-11 23:53:13.337967","2026-05-11 23:53:13.337967","Administrator","0","0","BO.169.38.T","Nos","0","Locking Screw 5.0mm,38mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14tod77q9r","Administrator","2026-05-11 23:53:13.372993","2026-05-11 23:53:13.372993","Administrator","0","0","BO.169.40.T","Nos","0","Locking Screw 5.0mm,40mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14uuaoeoad","Administrator","2026-05-11 23:53:13.404634","2026-05-11 23:53:13.404634","Administrator","0","0","BO.169.42.T","Nos","0","Locking Screw 5.0mm,42mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14u9praf2i","Administrator","2026-05-11 23:53:13.437800","2026-05-11 23:53:13.437800","Administrator","0","0","BO.169.44.T","Nos","0","Locking Screw 5.0mm,44mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14u6fo0rvd","Administrator","2026-05-11 23:53:13.459403","2026-05-11 23:53:13.459403","Administrator","0","0","BO.169.46.T","Nos","0","Locking Screw 5.0mm,46mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14uvopet7h","Administrator","2026-05-11 23:53:13.485671","2026-05-11 23:53:13.485671","Administrator","0","0","BO.169.50.T","Nos","0","Locking Screw 5.0mm,50mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14vk006gmc","Administrator","2026-05-11 23:53:13.506436","2026-05-11 23:53:13.506436","Administrator","0","0","BO.169.55.T","Nos","0","Locking Screw 5.0mm,55mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14v1oq4e91","Administrator","2026-05-11 23:53:13.535218","2026-05-11 23:53:13.535218","Administrator","0","0","BO.169.60.T","Nos","0","Locking Screw 5.0mm,60mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"14v359o13h","Administrator","2026-05-11 23:53:13.566393","2026-05-11 23:53:13.566393","Administrator","0","0","BO.169.65.T","Nos","0","Locking Screw 5.0mm,65mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"150m7aaa7e","Administrator","2026-05-11 23:53:13.612242","2026-05-11 23:53:13.612242","Administrator","0","0","BO.169.70.T","Nos","0","Locking Screw 5.0mm,70mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"150cr6jej3","Administrator","2026-05-11 23:53:13.642183","2026-05-11 23:53:13.642183","Administrator","0","0","BO.169.75.T","Nos","0","Locking Screw 5.0mm,75mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"150hf431iu","Administrator","2026-05-11 23:53:13.671303","2026-05-11 23:53:13.671303","Administrator","0","0","BO.169.80.T","Nos","0","Locking Screw 5.0mm,80mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"150jv2ktg2","Administrator","2026-05-11 23:53:13.693280","2026-05-11 23:53:13.693280","Administrator","0","0","BO.169.85.T","Nos","0","Locking Screw 5.0mm,85mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"151j9evt1p","Administrator","2026-05-11 23:53:13.712816","2026-05-11 23:53:13.712816","Administrator","0","0","BO.169.90.T","Nos","0","Locking Screw 5.0mm,90mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1519faccph","Administrator","2026-05-11 23:53:13.731283","2026-05-11 23:53:13.731283","Administrator","0","0","BOI.04.150.09.28.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 28CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"151s6ag5c2","Administrator","2026-05-11 23:53:13.749086","2026-05-11 23:53:13.749086","Administrator","0","0","BOI.04.150.09.30.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 30CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"151rt8qqfb","Administrator","2026-05-11 23:53:13.769227","2026-05-11 23:53:13.769227","Administrator","0","0","BOI.04.150.09.32.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 32CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"151nsaqhif","Administrator","2026-05-11 23:53:13.790117","2026-05-11 23:53:13.790117","Administrator","0","0","BOI.04.150.09.34.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 34CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"152qldk3k9","Administrator","2026-05-11 23:53:13.815570","2026-05-11 23:53:13.815570","Administrator","0","0","BOI.04.150.09.36.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 36CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1520itiuno","Administrator","2026-05-11 23:53:13.838437","2026-05-11 23:53:13.838437","Administrator","0","0","BOI.04.150.09.38.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 38CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"152iv1btv0","Administrator","2026-05-11 23:53:13.865930","2026-05-11 23:53:13.865930","Administrator","0","0","BOI.04.150.09.40.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 40CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"152inc0198","Administrator","2026-05-11 23:53:13.893391","2026-05-11 23:53:13.893391","Administrator","0","0","BOI.04.150.10.28.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 28CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1531gcpq6h","Administrator","2026-05-11 23:53:13.919620","2026-05-11 23:53:13.919620","Administrator","0","0","BOI.04.150.10.30.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 30CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"153ajujtil","Administrator","2026-05-11 23:53:13.946686","2026-05-11 23:53:13.946686","Administrator","0","0","BOI.04.150.10.32.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 32CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"153dviv6kc","Administrator","2026-05-11 23:53:13.966085","2026-05-11 23:53:13.966085","Administrator","0","0","BOI.04.150.10.34.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 34CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"153n2v56th","Administrator","2026-05-11 23:53:13.986809","2026-05-11 23:53:13.986809","Administrator","0","0","BOI.04.150.10.36.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 36CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"154smn437s","Administrator","2026-05-11 23:53:14.013045","2026-05-11 23:53:14.013045","Administrator","0","0","BOI.04.150.10.38.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 38CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"154m6aig5n","Administrator","2026-05-11 23:53:14.051508","2026-05-11 23:53:14.051508","Administrator","0","0","BOI.04.150.10.40.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 40CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"154s68avht","Administrator","2026-05-11 23:53:14.096248","2026-05-11 23:53:14.096248","Administrator","0","0","BOI.04.150.11.28.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 28CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"155abgoshf","Administrator","2026-05-11 23:53:14.123547","2026-05-11 23:53:14.123547","Administrator","0","0","BOI.04.150.11.30.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 30CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"155fhlsgev","Administrator","2026-05-11 23:53:14.166478","2026-05-11 23:53:14.166478","Administrator","0","0","BOI.04.150.11.32.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 32CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"155hvqp151","Administrator","2026-05-11 23:53:14.194972","2026-05-11 23:53:14.194972","Administrator","0","0","BOI.04.150.11.34.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 34CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1566q13qoe","Administrator","2026-05-11 23:53:14.224090","2026-05-11 23:53:14.224090","Administrator","0","0","BOI.04.150.11.36.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 36CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15666303o9","Administrator","2026-05-11 23:53:14.252735","2026-05-11 23:53:14.252735","Administrator","0","0","BOI.04.150.11.38.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 38CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1565il5qe7","Administrator","2026-05-11 23:53:14.276751","2026-05-11 23:53:14.276751","Administrator","0","0","BOI.04.150.11.40.TI","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 40CM Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15727i0jp6","Administrator","2026-05-11 23:53:14.299058","2026-05-11 23:53:14.299058","Administrator","0","0","BOI.04.150.09.28.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 28CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15703upgav","Administrator","2026-05-11 23:53:14.323294","2026-05-11 23:53:14.323294","Administrator","0","0","BOI.04.150.09.30.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 30CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"157tq1a66j","Administrator","2026-05-11 23:53:14.351050","2026-05-11 23:53:14.351050","Administrator","0","0","BOI.04.150.09.32.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 32CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15886c2sqq","Administrator","2026-05-11 23:53:14.398869","2026-05-11 23:53:14.398869","Administrator","0","0","BOI.04.150.09.34.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 34CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"1588omk8ru","Administrator","2026-05-11 23:53:14.440049","2026-05-11 23:53:14.440049","Administrator","0","0","BOI.04.150.09.36.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 36CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"158ptfeb41","Administrator","2026-05-11 23:53:14.464879","2026-05-11 23:53:14.464879","Administrator","0","0","BOI.04.150.09.38.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 38CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"159odf0v1b","Administrator","2026-05-11 23:53:14.511136","2026-05-11 23:53:14.511136","Administrator","0","0","BOI.04.150.09.40.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 09MM, LENGTH 40CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"159sru1epj","Administrator","2026-05-11 23:53:14.546487","2026-05-11 23:53:14.546487","Administrator","0","0","BOI.04.150.10.28.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 28CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"159srvv1lf","Administrator","2026-05-11 23:53:14.579238","2026-05-11 23:53:14.579238","Administrator","0","0","BOI.04.150.10.30.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 30CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15aoh3dusm","Administrator","2026-05-11 23:53:14.610736","2026-05-11 23:53:14.610736","Administrator","0","0","BOI.04.150.10.32.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 32CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15ai9gaedq","Administrator","2026-05-11 23:53:14.640139","2026-05-11 23:53:14.640139","Administrator","0","0","BOI.04.150.10.34.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 34CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15aicpreit","Administrator","2026-05-11 23:53:14.688696","2026-05-11 23:53:14.688696","Administrator","0","0","BOI.04.150.10.36.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 36CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15bl4a2s2e","Administrator","2026-05-11 23:53:14.730170","2026-05-11 23:53:14.730170","Administrator","0","0","BOI.04.150.10.38.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 38CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15bhlu9mvo","Administrator","2026-05-11 23:53:14.781596","2026-05-11 23:53:14.781596","Administrator","0","0","BOI.04.150.10.40.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 10MM, LENGTH 40CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15cnmnv1di","Administrator","2026-05-11 23:53:14.818716","2026-05-11 23:53:14.818716","Administrator","0","0","BOI.04.150.11.28.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 28CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15cjujqpju","Administrator","2026-05-11 23:53:14.847084","2026-05-11 23:53:14.847084","Administrator","0","0","BOI.04.150.11.30.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 30CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15c6a02dpr","Administrator","2026-05-11 23:53:14.888585","2026-05-11 23:53:14.888585","Administrator","0","0","BOI.04.150.11.32.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 32CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15d6083sq0","Administrator","2026-05-11 23:53:14.920736","2026-05-11 23:53:14.920736","Administrator","0","0","BOI.04.150.11.34.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 34CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15dmeq1r4o","Administrator","2026-05-11 23:53:14.958088","2026-05-11 23:53:14.958088","Administrator","0","0","BOI.04.150.11.36.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 36CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15eqp79uk4","Administrator","2026-05-11 23:53:15.035450","2026-05-11 23:53:15.035450","Administrator","0","0","BOI.04.150.11.38.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 38CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15e0r0p67l","Administrator","2026-05-11 23:53:15.069965","2026-05-11 23:53:15.069965","Administrator","0","0","BOI.04.150.11.40.SS","Nos","0","INTERLOCKING TIBIA NAIL (CANNULATED WITH DISTAL) DIA. 11MM, LENGTH 40CM S.S.","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15f6ldeh06","Administrator","2026-05-11 23:53:15.103538","2026-05-11 23:53:15.103538","Administrator","0","0","BO.9930.85.T","Nos","0","Locking Cancellous Screw 5.0mm, 85mm Ti","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15f0kuv6dl","Administrator","2026-05-11 23:53:15.129321","2026-05-11 23:53:15.129321","Administrator","0","0","BO.171.85.S","Nos","0","Locking screw DIA. 6.5mm,85mm S.S","Standard Selling","0","1","AMD","1000.0","2026-05-11","0","Item Price"
"15fejn1r15","Administrator","2026-05-11 23:53:15.170328","2026-05-11 23:53:15.170328","Administrator","0","0","2951453","Nos","0","Alcasis, Bone Cement Surgica without Antibiotic 40G","Standard Selling","0","1","AMD","19000.0","2026-05-11","0","Item Price"
"15gulrejip","Administrator","2026-05-11 23:53:15.198869","2026-05-11 23:53:15.198869","Administrator","0","0","291453","Nos","0","Alcasis, Bone Cement Surgical with Antibiotic 41G","Standard Selling","0","1","AMD","30000.0","2026-05-11","0","Item Price"
"15gnokjnnm","Administrator","2026-05-11 23:53:15.229157","2026-05-11 23:53:15.229157","Administrator","0","0","KB25","Nos","0","BMK Barclay PMMA bone cement","Standard Selling","0","1","AMD","23000.0","2026-05-11","0","Item Price"
"15ggeledal","Administrator","2026-05-11 23:53:15.258957","2026-05-11 23:53:15.258957","Administrator","0","0","01-0350","Nos","0","Spinos radiopaque syntetic resin for spine surgery 24G","Standard Selling","0","1","AMD","180000.0","2026-05-11","0","Item Price"
"15hl8ve4bm","Administrator","2026-05-11 23:53:15.312603","2026-05-11 23:53:15.312603","Administrator","0","0","2951453/25","Nos","0","Alcasis, Bone Cement Surgical Vertebroplast 20G","Standard Selling","0","1","AMD","45000.0","2026-05-11","0","Item Price"
"15h8prset7","Administrator","2026-05-11 23:53:15.375491","2026-05-11 23:53:15.375491","Administrator","0","0","880223","Nos","0","Synicem 1G 40g","Standard Selling","0","1","AMD","25000.0","2026-05-11","0","Item Price"
"15jj8l3kil","Administrator","2026-05-11 23:53:15.506829","2026-05-11 23:53:15.506829","Administrator","0","0","832770","Nos","0","JUST , Femoral head , 28-3.5","Standard Selling","0","1","AMD","56000.0","2026-05-11","0","Item Price"
"15j1lhsq9c","Administrator","2026-05-11 23:53:15.588558","2026-05-11 23:53:15.588558","Administrator","0","0","832771-549982","Nos","0","JUST , Femoral head , 28+0","Standard Selling","0","1","AMD","56000.0","2026-05-11","0","Item Price"
"15knlbj4ks","Administrator","2026-05-11 23:53:15.621608","2026-05-11 23:53:15.621608","Administrator","0","0","832772-549981","Nos","0","JUST , Femoral head , 28+3.5","Standard Selling","0","1","AMD","56000.0","2026-05-11","0","Item Price"
"15ka98s4m1","Administrator","2026-05-11 23:53:15.646618","2026-05-11 23:53:15.646618","Administrator","0","0","832773-549980","Nos","0","JUST , Femoral head , 28+7","Standard Selling","0","1","AMD","56000.0","2026-05-11","0","Item Price"
"15kbhn44kq","Administrator","2026-05-11 23:53:15.676726","2026-05-11 23:53:15.676726","Administrator","0","0","832761","Nos","0","JUST , Femoral head , 32-3.5","Standard Selling","0","1","AMD","56000.0","2026-05-11","0","Item Price"
"15lhvrhqhu","Administrator","2026-05-11 23:53:15.717350","2026-05-11 23:53:15.717350","Administrator","0","0","832762","Nos","0","JUST , Femoral head , 32+0","Standard Selling","0","1","AMD","56000.0","2026-05-11","0","Item Price"
"15l7mtgep7","Administrator","2026-05-11 23:53:15.744267","2026-05-11 23:53:15.744267","Administrator","0","0","832763","Nos","0","JUST , Femoral head , 32+3.5","Standard Selling","0","1","AMD","56000.0","2026-05-11","0","Item Price"
"15lf296fi0","Administrator","2026-05-11 23:53:15.772614","2026-05-11 23:53:15.772614","Administrator","0","0","832764","Nos","0","JUST , Femoral head , 32+7","Standard Selling","0","1","AMD","56000.0","2026-05-11","0","Item Price"
"15m5bqb4i4","Administrator","2026-05-11 23:53:15.802568","2026-05-11 23:53:15.802568","Administrator","0","0","832799-549823","Nos","0","JUST , HARMONY Acetabular Cup , Φ46mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15midltddp","Administrator","2026-05-11 23:53:15.834647","2026-05-11 23:53:15.834647","Administrator","0","0","832800-549822","Nos","0","JUST , HARMONY Acetabular Cup , Φ48mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15mic5hinj","Administrator","2026-05-11 23:53:15.857950","2026-05-11 23:53:15.857950","Administrator","0","0","832801-549821","Nos","0","JUST , HARMONY Acetabular Cup , Φ50mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15mfbss1t6","Administrator","2026-05-11 23:53:15.879683","2026-05-11 23:53:15.879683","Administrator","0","0","832802","Nos","0","JUST , HARMONY Acetabular Cup , Φ52mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15nq68u338","Administrator","2026-05-11 23:53:15.898051","2026-05-11 23:53:15.898051","Administrator","0","0","832803","Nos","0","JUST , HARMONY Acetabular Cup , Φ54mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15nqv8dnue","Administrator","2026-05-11 23:53:15.917773","2026-05-11 23:53:15.917773","Administrator","0","0","832804","Nos","0","JUST , HARMONY Acetabular Cup , Φ56mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15ntk6hq7a","Administrator","2026-05-11 23:53:15.944934","2026-05-11 23:53:15.944934","Administrator","0","0","832805","Nos","0","JUST , HARMONY Acetabular Cup , Φ58mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15npb5s0nm","Administrator","2026-05-11 23:53:15.965700","2026-05-11 23:53:15.965700","Administrator","0","0","832806","Nos","0","JUST , HARMONY Acetabular Cup , Φ60mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15nfavl3b4","Administrator","2026-05-11 23:53:15.988068","2026-05-11 23:53:15.988068","Administrator","0","0","832807","Nos","0","JUST , HARMONY Acetabular Cup , Φ62mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15o1e4g6c4","Administrator","2026-05-11 23:53:16.015250","2026-05-11 23:53:16.015250","Administrator","0","0","832808","Nos","0","JUST , HARMONY Acetabular Cup , Φ64mm","Standard Selling","0","1","AMD","114000.0","2026-05-11","0","Item Price"
"15o6gg62uq","Administrator","2026-05-11 23:53:16.040855","2026-05-11 23:53:16.040855","Administrator","0","0","832853-549813","Nos","0","JUST , HARMONY Liner 10-degree Lip ID:28mm , 4","Standard Selling","0","1","AMD","52000.0","2026-05-11","0","Item Price"
"15o4ouqhp1","Administrator","2026-05-11 23:53:16.064964","2026-05-11 23:53:16.064964","Administrator","0","0","832854-549812","Nos","0","JUST , HARMONY Liner 10-degree Lip ID:28mm , 5","Standard Selling","0","1","AMD","52000.0","2026-05-11","0","Item Price"
